Data File	C:\Users\user\Documents\OmniSEC Data\THF\2022-10-20\2022-10-21_00;12;30_TP36_01.vdt
Sample ID	TP36
Method File Name	ps conv-0000.vcm
Date Acquired	Oct 21, 2022 - 00:12:30
Solvent	THF
Operator	admin : Administrator
Column Set	2 x PLGel Mixed-B
System	THF
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	40.000
Col. Temp (Deg C)	40.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI
6.20000	12.848	 2.991	74.526	47.502	27.375	35.35142	
6.20333	12.833	 2.976	74.511	47.487	27.375	35.34898	
6.20667	12.848	 2.976	74.511	47.487	27.375	35.34715	
6.21000	12.864	 2.960	74.496	47.502	27.360	35.34898	
6.21333	12.879	 2.960	74.496	47.517	27.390	35.34959	
6.21667	12.864	 2.945	74.465	47.487	27.421	35.34776	
6.22000	12.894	 2.945	74.480	47.487	27.406	35.34593	
6.22333	12.879	 2.930	74.480	47.487	27.406	35.34715	
6.22667	12.848	 2.945	74.511	47.472	27.406	35.34959	
6.23000	12.848	 2.945	74.480	47.472	27.421	35.35020	
6.23333	12.864	 2.960	74.496	47.502	27.421	35.34898	
6.23667	12.833	 2.976	74.496	47.502	27.451	35.34837	
6.24000	12.833	 2.991	74.480	47.487	27.451	35.35020	
6.24333	12.848	 2.991	74.435	47.487	27.451	35.35142	
6.24667	12.848	 2.991	74.465	47.502	27.421	35.35081	
6.25000	12.864	 2.976	74.419	47.487	27.390	35.34898	
6.25333	12.864	 2.960	74.419	47.517	27.375	35.34898	
6.25667	12.864	 2.960	74.419	47.533	27.375	35.35020	
6.26000	12.879	 2.960	74.435	47.548	27.375	35.35142	
6.26333	12.864	 2.960	74.435	47.533	27.360	35.34959	
6.26667	12.833	 2.976	74.480	47.563	27.360	35.34776	
6.27000	12.848	 2.976	74.480	47.548	27.360	35.34715	
6.27333	12.864	 2.976	74.465	47.563	27.360	35.34837	
6.27667	12.848	 2.991	74.480	47.548	27.360	35.34776	
6.28000	12.848	 3.006	74.496	47.563	27.345	35.34593	
6.28333	12.864	 3.006	74.496	47.563	27.375	35.34532	
6.28667	12.864	 3.006	74.511	47.548	27.375	35.34715	
6.29000	12.879	 3.006	74.511	47.533	27.375	35.34898	
6.29333	12.879	 2.991	74.511	47.533	27.390	35.34715	
6.29667	12.894	 2.976	74.480	47.502	27.436	35.34653	
6.30000	12.879	 2.960	74.496	47.502	27.421	35.34715	
6.30333	12.879	 2.960	74.465	47.548	27.436	35.35020	
6.30667	12.864	 2.960	74.496	47.548	27.436	35.35142	
6.31000	12.894	 2.960	74.480	47.548	27.421	35.35081	
6.31333	12.894	 2.960	74.480	47.563	27.406	35.35020	
6.31667	12.925	 2.976	74.465	47.563	27.421	35.35203	
6.32000	12.925	 2.960	74.511	47.517	27.421	35.35386	
6.32333	12.925	 2.960	74.496	47.533	27.421	35.35264	
6.32667	12.909	 2.960	74.496	47.533	27.436	35.35081	
6.33000	12.894	 2.945	74.480	47.548	27.436	35.34959	
6.33333	12.894	 2.945	74.480	47.533	27.436	35.35081	
6.33667	12.894	 2.945	74.435	47.533	27.421	35.35081	
6.34000	12.879	 2.945	74.435	47.517	27.451	35.34837	
6.34333	12.879	 2.960	74.450	47.517	27.436	35.34654	
6.34667	12.894	 2.960	74.496	47.502	27.451	35.34715	
6.35000	12.894	 2.945	74.496	47.517	27.451	35.34837	
6.35333	12.909	 2.960	74.526	47.533	27.482	35.34715	
6.35667	12.925	 2.960	74.557	47.533	27.497	35.34471	
6.36000	12.909	 2.945	74.557	47.517	27.512	35.34288	
6.36333	12.894	 2.945	74.526	47.533	27.482	35.34410	
6.36667	12.864	 2.945	74.526	47.502	27.467	35.34471	
6.37000	12.818	 2.945	74.480	47.517	27.451	35.34349	
6.37333	12.803	 2.960	74.480	47.533	27.421	35.34166	
6.37667	12.803	 2.960	74.480	47.533	27.406	35.34287	
6.38000	12.818	 2.976	74.496	47.517	27.421	35.34532	
6.38333	12.833	 2.991	74.496	47.533	27.436	35.34532	
6.38667	12.864	 3.006	74.541	47.517	27.451	35.34349	
6.39000	12.879	 2.991	74.526	47.487	27.436	35.34288	
6.39333	12.879	 2.991	74.541	47.487	27.436	35.34471	
6.39667	12.879	 2.991	74.526	47.502	27.467	35.34471	
6.40000	12.864	 2.991	74.541	47.517	27.451	35.34410	
6.40333	12.848	 2.976	74.511	47.517	27.406	35.34348	
6.40667	12.848	 2.960	74.511	47.548	27.406	35.34288	
6.41000	12.864	 2.945	74.480	47.578	27.421	35.34471	
6.41333	12.864	 2.945	74.496	47.563	27.421	35.34653	
6.41667	12.894	 2.960	74.480	47.563	27.421	35.34592	
6.42000	12.894	 2.960	74.496	47.548	27.436	35.34409	
6.42333	12.909	 2.976	74.496	47.517	27.436	35.34592	
6.42667	12.909	 2.991	74.526	47.533	27.436	35.34776	
6.43000	12.909	 2.991	74.511	47.533	27.421	35.34898	
6.43333	12.879	 2.976	74.511	47.517	27.421	35.34654	
6.43667	12.894	 2.960	74.496	47.517	27.406	35.34532	
6.44000	12.864	 2.960	74.465	47.517	27.390	35.34715	
6.44333	12.864	 2.976	74.465	47.502	27.390	35.34715	
6.44667	12.848	 2.976	74.480	47.487	27.375	35.34471	
6.45000	12.864	 2.991	74.480	47.487	27.375	35.34288	
6.45333	12.864	 3.006	74.511	47.502	27.406	35.34471	
6.45667	12.894	 2.991	74.526	47.517	27.451	35.34654	
6.46000	12.909	 2.976	74.496	47.502	27.467	35.34654	
6.46333	12.940	 2.976	74.511	47.502	27.467	35.34532	
6.46667	12.925	 2.960	74.526	47.517	27.482	35.34532	
6.47000	12.955	 2.960	74.541	47.517	27.497	35.34653	
6.47333	12.940	 2.976	74.572	47.517	27.467	35.34837	
6.47667	12.909	 2.976	74.572	47.517	27.482	35.34837	
6.48000	12.894	 2.976	74.541	47.517	27.512	35.34653	
6.48333	12.909	 2.976	74.541	47.487	27.467	35.34653	
6.48667	12.864	 2.976	74.526	47.472	27.482	35.34837	
6.49000	12.864	 2.976	74.511	47.487	27.512	35.34898	
6.49333	12.879	 2.976	74.541	47.487	27.467	35.34837	
6.49667	12.894	 2.976	74.557	47.517	27.436	35.34715	
6.50000	12.894	 2.976	74.541	47.548	27.467	35.34837	
6.50333	12.894	 2.991	74.541	47.563	27.421	35.35081	
6.50667	12.879	 2.991	74.557	47.563	27.406	35.35081	
6.51000	12.879	 2.991	74.526	47.548	27.390	35.34959	
6.51333	12.833	 2.991	74.511	47.548	27.390	35.35020	
6.51667	12.833	 3.006	74.526	47.533	27.390	35.35203	
6.52000	12.864	 2.976	74.526	47.533	27.390	35.35325	
6.52333	12.894	 2.976	74.496	47.517	27.390	35.35142	
6.52667	12.909	 2.976	74.511	47.502	27.406	35.34776	
6.53000	12.925	 2.976	74.511	47.502	27.406	35.34654	
6.53333	12.940	 2.945	74.511	47.487	27.406	35.34837	
6.53667	12.909	 2.960	74.526	47.487	27.421	35.34776	
6.54000	12.894	 2.945	74.526	47.502	27.406	35.34593	
6.54333	12.879	 2.945	74.511	47.533	27.406	35.34654	
6.54667	12.894	 2.945	74.511	47.517	27.421	35.34837	
6.55000	12.879	 2.960	74.496	47.548	27.421	35.34959	
6.55333	12.864	 2.945	74.496	47.548	27.406	35.34959	
6.55667	12.864	 2.945	74.496	47.548	27.406	35.34837	
6.56000	12.848	 2.945	74.511	47.563	27.406	35.34776	
6.56333	12.848	 2.945	74.511	47.548	27.375	35.35020	
6.56667	12.833	 2.945	74.511	47.563	27.375	35.35081	
6.57000	12.864	 2.960	74.465	47.563	27.390	35.34898	
6.57333	12.864	 2.976	74.465	47.548	27.406	35.34715	
6.57667	12.864	 2.976	74.450	47.517	27.406	35.34837	
6.58000	12.864	 2.976	74.465	47.533	27.421	35.35020	
6.58333	12.879	 2.960	74.465	47.517	27.436	35.35081	
6.58667	12.864	 2.960	74.480	47.502	27.406	35.34959	
6.59000	12.864	 2.960	74.465	47.487	27.390	35.34959	
6.59333	12.879	 2.945	74.496	47.487	27.390	35.35203	
6.59667	12.879	 2.945	74.480	47.487	27.406	35.35325	
6.60000	12.879	 2.960	74.496	47.487	27.406	35.35264	
6.60333	12.879	 2.960	74.511	47.533	27.421	35.35020	
6.60667	12.879	 2.945	74.541	47.578	27.421	35.35142	
6.61000	12.879	 2.960	74.541	47.594	27.436	35.35325	
6.61333	12.879	 2.960	74.541	47.578	27.421	35.35325	
6.61667	12.879	 2.960	74.541	47.548	27.436	35.35020	
6.62000	12.894	 2.960	74.511	47.533	27.436	35.35020	
6.62333	12.879	 2.976	74.511	47.502	27.451	35.35142	
6.62667	12.894	 2.991	74.480	47.472	27.451	35.35325	
6.63000	12.894	 2.991	74.480	47.502	27.467	35.35264	
6.63333	12.894	 3.006	74.496	47.533	27.451	35.35081	
6.63667	12.894	 3.006	74.526	47.517	27.451	35.34959	
6.64000	12.909	 3.006	74.511	47.533	27.421	35.35203	
6.64333	12.909	 2.991	74.496	47.578	27.406	35.35142	
6.64667	12.909	 2.991	74.511	47.563	27.406	35.34898	
6.65000	12.879	 2.976	74.480	47.578	27.436	35.34776	
6.65333	12.864	 2.991	74.480	47.594	27.451	35.34898	
6.65667	12.864	 3.006	74.496	47.609	27.467	35.35081	
6.66000	12.818	 3.006	74.541	47.609	27.497	35.35203	
6.66333	12.833	 3.006	74.526	47.609	27.467	35.35081	
6.66667	12.864	 2.991	74.557	47.594	27.436	35.35020	
6.67000	12.879	 2.960	74.541	47.563	27.406	35.35264	
6.67333	12.879	 2.945	74.557	47.563	27.390	35.35325	
6.67667	12.909	 2.945	74.526	47.533	27.345	35.35020	
6.68000	12.894	 2.945	74.541	47.548	27.375	35.34898	
6.68333	12.894	 2.960	74.511	47.533	27.375	35.35081	
6.68667	12.894	 2.976	74.526	47.533	27.406	35.35264	
6.69000	12.894	 2.976	74.496	47.533	27.436	35.35264	
6.69333	12.894	 2.976	74.496	47.548	27.482	35.35142	
6.69667	12.894	 2.976	74.480	47.533	27.467	35.35081	
6.70000	12.894	 2.976	74.496	47.517	27.451	35.35203	
6.70333	12.894	 2.976	74.465	47.548	27.436	35.35386	
6.70667	12.909	 2.976	74.465	47.533	27.451	35.35264	
6.71000	12.909	 2.976	74.480	47.533	27.406	35.35264	
6.71333	12.909	 2.976	74.496	47.502	27.406	35.35264	
6.71667	12.909	 2.976	74.465	47.533	27.436	35.35508	
6.72000	12.925	 2.976	74.480	47.517	27.451	35.35508	
6.72333	12.925	 2.991	74.480	47.517	27.436	35.35447	
6.72667	12.925	 2.991	74.465	47.517	27.467	35.35264	
6.73000	12.925	 2.991	74.435	47.533	27.482	35.35325	
6.73333	12.940	 2.991	74.450	47.533	27.482	35.35569	
6.73667	12.925	 2.976	74.419	47.533	27.482	35.35630	
6.74000	12.909	 2.960	74.435	47.533	27.467	35.35447	
6.74333	12.909	 2.960	74.450	47.548	27.467	35.35325	
6.74667	12.925	 2.960	74.450	47.578	27.482	35.35508	
6.75000	12.894	 2.960	74.435	47.548	27.482	35.35569	
6.75333	12.894	 2.976	74.465	47.563	27.482	35.35447	
6.75667	12.909	 2.976	74.465	47.548	27.497	35.35264	
6.76000	12.925	 2.976	74.450	47.533	27.497	35.35386	
6.76333	12.925	 2.960	74.450	47.517	27.482	35.35691	
6.76667	12.925	 2.960	74.465	47.502	27.467	35.35630	
6.77000	12.940	 2.960	74.480	47.502	27.482	35.35447	
6.77333	12.909	 2.960	74.480	47.533	27.482	35.35386	
6.77667	12.909	 2.976	74.480	47.548	27.512	35.35447	
6.78000	12.864	 2.991	74.496	47.578	27.543	35.35508	
6.78333	12.879	 2.991	74.496	47.609	27.543	35.35508	
6.78667	12.879	 2.991	74.480	47.578	27.512	35.35264	
6.79000	12.909	 2.991	74.465	47.578	27.512	35.35264	
6.79333	12.909	 2.991	74.480	47.563	27.497	35.35508	
6.79667	12.925	 2.991	74.465	47.517	27.451	35.35630	
6.80000	12.940	 2.991	74.465	47.517	27.451	35.35325	
6.80333	12.925	 2.991	74.480	47.533	27.451	35.35203	
6.80667	12.909	 2.991	74.511	47.548	27.436	35.35447	
6.81000	12.909	 2.976	74.511	47.548	27.436	35.35630	
6.81333	12.925	 2.960	74.526	47.578	27.451	35.35508	
6.81667	12.925	 2.960	74.541	47.594	27.467	35.35386	
6.82000	12.925	 2.945	74.541	47.594	27.482	35.35447	
6.82333	12.925	 2.945	74.511	47.548	27.497	35.35569	
6.82667	12.925	 2.945	74.511	47.563	27.467	35.35752	
6.83000	12.925	 2.960	74.511	47.533	27.482	35.35691	
6.83333	12.909	 2.960	74.511	47.533	27.436	35.35630	
6.83667	12.879	 2.976	74.496	47.517	27.451	35.35691	
6.84000	12.894	 2.976	74.511	47.487	27.421	35.35875	
6.84333	12.879	 2.976	74.496	47.441	27.436	35.35814	
6.84667	12.894	 2.976	74.526	47.441	27.406	35.35630	
6.85000	12.894	 2.976	74.526	47.441	27.406	35.35508	
6.85333	12.925	 2.976	74.541	47.441	27.375	35.35691	
6.85667	12.925	 2.976	74.511	47.487	27.406	35.35691	
6.86000	12.925	 2.960	74.541	47.517	27.406	35.35630	
6.86333	12.925	 2.960	74.511	47.533	27.406	35.35386	
6.86667	12.925	 2.960	74.511	47.517	27.406	35.35325	
6.87000	12.909	 2.945	74.511	47.533	27.406	35.35447	
6.87333	12.894	 2.945	74.541	47.533	27.406	35.35569	
6.87667	12.909	 2.960	74.496	47.533	27.390	35.35264	
6.88000	12.894	 2.960	74.480	47.517	27.375	35.35203	
6.88333	12.894	 2.960	74.480	47.517	27.406	35.35203	
6.88667	12.909	 2.976	74.465	47.517	27.406	35.35325	
6.89000	12.909	 2.976	74.450	47.517	27.406	35.35081	
6.89333	12.894	 2.976	74.465	47.502	27.406	35.34898	
6.89667	12.909	 2.976	74.465	47.502	27.436	35.34715	
6.90000	12.909	 2.976	74.465	47.517	27.451	35.34837	
6.90333	12.864	 2.976	74.465	47.517	27.467	35.34715	
6.90667	12.848	 2.976	74.511	47.517	27.451	35.34654	
6.91000	12.864	 2.976	74.511	47.533	27.451	35.34410	
6.91333	12.848	 2.976	74.526	47.563	27.436	35.34410	
6.91667	12.848	 2.976	74.496	47.563	27.421	35.34654	
6.92000	12.864	 2.976	74.526	47.563	27.421	35.34776	
6.92333	12.894	 2.976	74.496	47.563	27.390	35.34653	
6.92667	12.879	 2.976	74.511	47.563	27.406	35.34592	
6.93000	12.864	 2.976	74.526	47.517	27.390	35.34776	
6.93333	12.879	 2.976	74.526	47.502	27.375	35.34898	
6.93667	12.909	 2.976	74.496	47.487	27.360	35.34776	
6.94000	12.909	 2.976	74.496	47.487	27.406	35.34592	
6.94333	12.894	 2.960	74.496	47.472	27.375	35.34653	
6.94667	12.909	 2.960	74.496	47.502	27.390	35.34837	
6.95000	12.894	 2.960	74.511	47.517	27.390	35.34898	
6.95333	12.909	 2.960	74.526	47.517	27.375	35.34715	
6.95667	12.879	 2.976	74.511	47.533	27.375	35.34531	
6.96000	12.894	 2.991	74.496	47.548	27.390	35.34715	
6.96333	12.909	 2.991	74.480	47.548	27.421	35.34898	
6.96667	12.925	 3.006	74.465	47.517	27.421	35.34776	
6.97000	12.909	 3.006	74.450	47.548	27.436	35.34592	
6.97333	12.955	 2.991	74.435	47.548	27.436	35.34592	
6.97667	12.986	 3.006	74.419	47.533	27.436	35.34776	
6.98000	12.955	 2.991	74.435	47.548	27.406	35.34959	
6.98333	12.940	 2.976	74.450	47.578	27.406	35.34898	
6.98667	12.940	 2.991	74.450	47.578	27.406	35.34776	
6.99000	12.909	 2.991	74.496	47.578	27.390	35.34898	
6.99333	12.879	 2.976	74.557	47.594	27.390	35.35020	
6.99667	12.909	 2.991	74.541	47.563	27.406	35.34837	
7.00000	12.894	 2.991	74.541	47.563	27.406	35.34654	
7.00333	12.894	 2.991	74.541	47.563	27.406	35.34593	
7.00667	12.909	 3.006	74.511	47.548	27.406	35.34715	
7.01000	12.909	 3.021	74.465	47.548	27.436	35.34959	
7.01333	12.909	 3.021	74.480	47.563	27.421	35.34959	
7.01667	12.925	 3.021	74.496	47.517	27.390	35.34776	
7.02000	12.940	 3.006	74.496	47.502	27.390	35.34776	
7.02333	12.925	 2.991	74.496	47.487	27.375	35.34959	
7.02667	12.940	 2.976	74.496	47.502	27.360	35.34898	
7.03000	12.925	 2.976	74.480	47.517	27.360	35.34837	
7.03333	12.940	 2.976	74.480	47.548	27.375	35.34715	
7.03667	12.925	 2.976	74.496	47.563	27.375	35.34837	
7.04000	12.925	 2.976	74.526	47.578	27.390	35.34959	
7.04333	12.909	 2.976	74.526	47.548	27.390	35.34898	
7.04667	12.925	 2.960	74.541	47.533	27.390	35.34592	
7.05000	12.909	 2.976	74.541	47.502	27.390	35.34531	
7.05333	12.925	 2.976	74.557	47.487	27.390	35.34715	
7.05667	12.909	 2.976	74.526	47.456	27.390	35.34776	
7.06000	12.879	 2.976	74.526	47.456	27.375	35.34592	
7.06333	12.879	 2.991	74.526	47.456	27.375	35.34471	
7.06667	12.879	 2.991	74.496	47.487	27.390	35.34532	
7.07000	12.879	 2.991	74.480	47.456	27.390	35.34592	
7.07333	12.909	 2.991	74.480	47.487	27.390	35.34654	
7.07667	12.940	 2.991	74.496	47.502	27.390	35.34471	
7.08000	12.925	 2.976	74.480	47.487	27.375	35.34348	
7.08333	12.925	 2.960	74.511	47.456	27.375	35.34410	
7.08667	12.909	 2.960	74.496	47.472	27.390	35.34654	
7.09000	12.909	 2.960	74.496	47.472	27.390	35.34410	
7.09333	12.940	 2.960	74.480	47.456	27.406	35.34288	
7.09667	12.940	 2.960	74.480	47.472	27.436	35.34349	
7.10000	12.955	 2.960	74.465	47.502	27.436	35.34715	
7.10333	12.970	 2.960	74.450	47.502	27.451	35.34837	
7.10667	12.955	 2.960	74.450	47.502	27.451	35.34776	
7.11000	12.940	 2.960	74.465	47.517	27.436	35.34653	
7.11333	12.940	 2.976	74.465	47.487	27.406	35.34776	
7.11667	12.925	 2.960	74.465	47.472	27.421	35.34898	
7.12000	12.894	 2.960	74.465	47.487	27.390	35.34715	
7.12333	12.894	 2.945	74.465	47.472	27.406	35.34532	
7.12667	12.879	 2.945	74.465	47.456	27.406	35.34532	
7.13000	12.879	 2.945	74.480	47.502	27.406	35.34715	
7.13333	12.879	 2.960	74.480	47.517	27.406	35.34837	
7.13667	12.894	 2.960	74.511	47.517	27.390	35.34653	
7.14000	12.894	 2.976	74.511	47.533	27.390	35.34532	
7.14333	12.894	 2.976	74.480	47.548	27.390	35.34532	
7.14667	12.894	 2.960	74.465	47.548	27.421	35.34776	
7.15000	12.879	 2.945	74.480	47.563	27.406	35.34776	
7.15333	12.879	 2.945	74.465	47.563	27.421	35.34715	
7.15667	12.864	 2.945	74.480	47.578	27.375	35.34654	
7.16000	12.879	 2.945	74.480	47.578	27.375	35.34837	
7.16333	12.894	 2.976	74.465	47.563	27.360	35.34959	
7.16667	12.925	 2.991	74.465	47.563	27.375	35.34776	
7.17000	12.925	 2.991	74.450	47.563	27.360	35.34470	
7.17333	12.970	 3.006	74.465	47.548	27.390	35.34532	
7.17667	12.970	 3.006	74.480	47.533	27.406	35.34715	
7.18000	12.970	 2.991	74.526	47.517	27.421	35.34653	
7.18333	12.970	 2.991	74.511	47.533	27.421	35.34531	
7.18667	12.986	 2.976	74.541	47.548	27.436	35.34470	
7.19000	12.955	 2.960	74.511	47.548	27.436	35.34531	
7.19333	12.940	 2.960	74.526	47.563	27.421	35.34653	
7.19667	12.940	 2.945	74.511	47.578	27.390	35.34532	
7.20000	12.925	 2.945	74.511	47.533	27.375	35.34288	
7.20333	12.909	 2.960	74.496	47.533	27.375	35.34288	
7.20667	12.909	 2.960	74.511	47.517	27.375	35.34471	
7.21000	12.909	 2.960	74.511	47.517	27.375	35.34471	
7.21333	12.894	 2.976	74.496	47.502	27.390	35.34349	
7.21667	12.925	 2.976	74.511	47.517	27.390	35.34288	
7.22000	12.940	 2.976	74.511	47.502	27.406	35.34410	
7.22333	12.970	 2.976	74.511	47.517	27.421	35.34532	
7.22667	12.970	 2.976	74.511	47.502	27.406	35.34532	
7.23000	12.970	 2.976	74.511	47.517	27.390	35.34288	
7.23333	12.955	 2.991	74.496	47.517	27.375	35.34166	
7.23667	12.955	 2.976	74.511	47.517	27.360	35.34288	
7.24000	12.940	 2.976	74.511	47.548	27.360	35.34532	
7.24333	12.940	 2.960	74.511	47.548	27.375	35.34653	
7.24667	12.940	 2.976	74.511	47.548	27.375	35.34592	
7.25000	12.940	 2.960	74.526	47.578	27.390	35.34715	
7.25333	12.940	 2.976	74.511	47.578	27.406	35.34959	
7.25667	12.925	 2.976	74.511	47.533	27.406	35.34959	
7.26000	12.940	 2.991	74.511	47.533	27.406	35.34776	
7.26333	12.955	 2.976	74.541	47.533	27.421	35.34776	
7.26667	12.940	 2.976	74.526	47.487	27.421	35.34959	
7.27000	12.925	 2.976	74.557	47.456	27.421	35.35203	
7.27333	12.925	 2.976	74.557	47.472	27.406	35.35142	
7.27667	12.909	 2.960	74.526	47.487	27.406	35.34959	
7.28000	12.879	 2.945	74.496	47.487	27.406	35.34898	
7.28333	12.879	 2.945	74.480	47.517	27.436	35.35081	
7.28667	12.909	 2.945	74.435	47.563	27.421	35.35142	
7.29000	12.925	 2.945	74.419	47.533	27.436	35.35020	
7.29333	12.940	 2.960	74.450	47.533	27.421	35.34898	
7.29667	12.940	 2.976	74.435	47.517	27.406	35.35020	
7.30000	12.955	 2.976	74.465	47.487	27.390	35.35081	
7.30333	12.925	 2.976	74.480	47.472	27.421	35.34959	
7.30667	12.894	 2.976	74.465	47.517	27.421	35.34715	
7.31000	12.879	 2.976	74.419	47.517	27.436	35.34532	
7.31333	12.894	 2.976	74.419	47.548	27.451	35.34715	
7.31667	12.909	 2.960	74.404	47.578	27.436	35.35020	
7.32000	12.925	 2.976	74.404	47.578	27.421	35.34837	
7.32333	12.955	 2.976	74.435	47.563	27.406	35.34592	
7.32667	12.970	 2.976	74.450	47.548	27.406	35.34715	
7.33000	12.955	 2.976	74.450	47.533	27.406	35.34837	
7.33333	12.940	 2.991	74.480	47.533	27.421	35.34776	
7.33667	12.955	 2.976	74.465	47.517	27.390	35.34654	
7.34000	12.925	 2.976	74.450	47.502	27.375	35.34654	
7.34333	12.925	 2.991	74.465	47.533	27.390	35.34776	
7.34667	12.925	 2.991	74.511	47.533	27.436	35.34959	
7.35000	12.909	 2.991	74.480	47.502	27.436	35.34837	
7.35333	12.879	 2.991	74.511	47.533	27.467	35.34715	
7.35667	12.864	 2.991	74.511	47.548	27.482	35.34715	
7.36000	12.833	 2.976	74.526	47.517	27.467	35.34898	
7.36333	12.848	 2.960	74.511	47.502	27.436	35.34959	
7.36667	12.848	 2.960	74.541	47.502	27.436	35.34776	
7.37000	12.864	 2.976	74.541	47.472	27.436	35.34654	
7.37333	12.894	 2.976	74.526	47.456	27.451	35.34715	
7.37667	12.909	 2.976	74.526	47.441	27.467	35.34959	
7.38000	12.909	 2.991	74.496	47.472	27.467	35.34959	
7.38333	12.879	 2.991	74.480	47.487	27.467	35.34837	
7.38667	12.894	 2.976	74.496	47.487	27.451	35.34715	
7.39000	12.879	 2.976	74.511	47.487	27.436	35.34898	
7.39333	12.894	 2.976	74.511	47.533	27.421	35.35081	
7.39667	12.894	 2.976	74.541	47.502	27.421	35.34959	
7.40000	12.909	 2.976	74.541	47.533	27.406	35.34776	
7.40333	12.909	 2.976	74.496	47.548	27.406	35.34898	
7.40667	12.940	 2.976	74.511	47.548	27.406	35.35142	
7.41000	12.940	 2.960	74.496	47.533	27.436	35.34959	
7.41333	12.955	 2.960	74.480	47.548	27.436	35.34715	
7.41667	12.970	 2.960	74.465	47.517	27.467	35.34593	
7.42000	12.955	 2.960	74.496	47.517	27.467	35.34715	
7.42333	12.940	 2.960	74.480	47.533	27.482	35.34776	
7.42667	12.940	 2.976	74.480	47.533	27.467	35.34654	
7.43000	12.925	 2.976	74.496	47.548	27.467	35.34410	
7.43333	12.925	 2.976	74.511	47.548	27.467	35.34349	
7.43667	12.909	 2.960	74.496	47.533	27.482	35.34471	
7.44000	12.925	 2.960	74.511	47.517	27.482	35.34471	
7.44333	12.894	 2.960	74.511	47.517	27.467	35.34349	
7.44667	12.909	 2.960	74.496	47.487	27.451	35.34287	
7.45000	12.925	 2.960	74.511	47.456	27.436	35.34410	
7.45333	12.940	 2.991	74.526	47.456	27.436	35.34532	
7.45667	12.925	 2.991	74.526	47.472	27.436	35.34471	
7.46000	12.955	 2.991	74.526	47.472	27.436	35.34227	
7.46333	12.955	 2.976	74.526	47.502	27.451	35.34044	
7.46667	12.955	 2.976	74.511	47.533	27.467	35.34288	
7.47000	12.955	 2.960	74.496	47.563	27.497	35.34349	
7.47333	12.970	 2.945	74.480	47.578	27.512	35.34227	
7.47667	12.955	 2.945	74.480	47.563	27.512	35.34043	
7.48000	12.970	 2.960	74.480	47.548	27.497	35.34226	
7.48333	12.970	 2.945	74.450	47.548	27.497	35.34287	
7.48667	12.970	 2.930	74.450	47.548	27.467	35.34409	
7.49000	12.986	 2.930	74.450	47.502	27.406	35.34165	
7.49333	13.016	 2.915	74.465	47.502	27.436	35.34104	
7.49667	13.001	 2.915	74.465	47.502	27.436	35.34104	
7.50000	12.986	 2.930	74.480	47.502	27.406	35.34288	
7.50333	12.986	 2.945	74.465	47.487	27.390	35.34044	
7.50667	12.970	 2.960	74.480	47.502	27.436	35.33982	
7.51000	12.940	 2.976	74.465	47.517	27.406	35.33982	
7.51333	12.940	 2.976	74.450	47.502	27.421	35.34288	
7.51667	12.986	 2.976	74.465	47.487	27.421	35.34349	
7.52000	12.970	 2.976	74.496	47.487	27.406	35.34288	
7.52333	12.970	 2.976	74.496	47.502	27.390	35.34288	
7.52667	13.001	 2.976	74.526	47.517	27.390	35.34410	
7.53000	13.001	 2.960	74.557	47.563	27.390	35.34654	
7.53333	12.986	 2.960	74.541	47.594	27.406	35.34593	
7.53667	13.001	 2.960	74.541	47.594	27.436	35.34410	
7.54000	12.986	 2.960	74.526	47.578	27.451	35.34288	
7.54333	12.955	 2.960	74.480	47.578	27.451	35.34532	
7.54667	12.940	 2.976	74.465	47.517	27.436	35.34532	
7.55000	12.909	 2.991	74.480	47.502	27.436	35.34349	
7.55333	12.909	 2.991	74.465	47.517	27.421	35.34165	
7.55667	12.909	 2.976	74.480	47.548	27.421	35.34288	
7.56000	12.909	 2.976	74.511	47.502	27.436	35.34532	
7.56333	12.909	 2.976	74.511	47.548	27.467	35.34532	
7.56667	12.909	 2.960	74.511	47.548	27.497	35.34532	
7.57000	12.909	 2.960	74.526	47.533	27.512	35.34593	
7.57333	12.925	 2.976	74.511	47.533	27.497	35.34715	
7.57667	12.940	 2.976	74.511	47.563	27.528	35.34898	
7.58000	12.955	 2.976	74.526	47.548	27.482	35.34837	
7.58333	12.970	 2.976	74.526	47.548	27.451	35.34653	
7.58667	12.955	 2.976	74.496	47.563	27.436	35.34592	
7.59000	12.940	 2.976	74.511	47.548	27.451	35.34776	
7.59333	12.940	 2.976	74.511	47.548	27.436	35.34776	
7.59667	12.940	 2.976	74.526	47.533	27.482	35.34653	
7.60000	12.940	 2.991	74.541	47.517	27.482	35.34470	
7.60333	12.955	 2.976	74.557	47.502	27.482	35.34653	
7.60667	12.955	 2.960	74.526	47.487	27.467	35.34776	
7.61000	12.925	 2.960	74.511	47.487	27.421	35.34593	
7.61333	12.909	 2.960	74.480	47.487	27.375	35.34410	
7.61667	12.909	 2.945	74.435	47.487	27.360	35.34349	
7.62000	12.894	 2.960	74.435	47.456	27.360	35.34409	
7.62333	12.909	 2.991	74.465	47.456	27.329	35.34531	
