Data File	C:\Users\user\Documents\OmniSEC Data\THF\2022-09-07\2022-09-07_21;09;03_TP9_01.vdt
Sample ID	TP9
Method File Name	PS CONV-0000.vcm
Date Acquired	Sep 07, 2022 - 21:09:03
Solvent	THF
Operator	admin : Administrator
Column Set	2 x PLGel Mixed-B
System	THF
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	40.000
Col. Temp (Deg C)	40.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 4.000	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	35.066

Ret. Vol.	 16.01
Mn - (Daltons)	 12937
Mw - (Daltons)	 22012
Mz - (Daltons)	 34807
Mp - (Daltons)	 17861
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	675.90
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
0.00000	-2.289	 2.976	 5.493	 8.927	22.050	35.50829							
0.00333	-2.365	 2.976	 5.570	 8.850	21.897	35.34043							
0.00667	-2.594	 2.976	 5.570	 9.003	21.744	35.11765							
0.01000	-2.747	 2.976	 5.646	 9.003	21.744	34.97421							
0.01333	-2.548	 2.976	 5.509	 8.927	21.805	35.16282							
0.01667	-2.670	 2.976	 5.509	 8.896	21.775	35.02182							
0.02000	-2.762	 2.976	 5.493	 8.896	21.805	34.90402							
0.02333	-2.808	 2.976	 5.478	 8.850	21.867	34.83200							
0.02667	-2.823	 2.976	 5.448	 8.805	21.943	34.79415							
0.03000	-2.823	 2.976	 5.509	 8.805	22.080	34.77889							
0.03333	-2.808	 2.976	 5.509	 8.805	22.141	34.77767							
0.03667	-2.808	 2.976	 5.493	 8.774	22.202	34.78927							
0.04000	-2.777	 2.976	 5.478	 8.789	22.324	34.80758							
0.04333	-2.747	 2.976	 5.493	 8.789	22.401	34.82772							
0.04667	-2.747	 2.991	 5.463	 8.774	22.462	34.84603							
0.05000	-2.701	 2.991	 5.478	 8.789	22.538	34.86557							
0.05333	-2.655	 2.991	 5.493	 8.805	22.599	34.88815							
0.05667	-2.670	 2.991	 5.509	 8.789	22.614	34.91073							
0.06000	-2.670	 2.991	 5.509	 8.805	22.675	34.93087							
0.06333	-2.655	 2.991	 5.539	 8.805	22.721	34.94918							
0.06667	-2.686	 2.991	 5.509	 8.805	22.782	34.96872							
0.07000	-2.701	 2.991	 5.493	 8.835	22.813	34.99069							
0.07333	-2.670	 2.991	 5.493	 8.850	22.813	35.01083							
0.07667	-2.655	 2.991	 5.478	 8.835	22.813	35.02792							
0.08000	-2.655	 2.991	 5.448	 8.866	22.828	35.04501							
0.08333	-2.609	 2.991	 5.493	 8.881	22.797	35.06454							
0.08667	-2.594	 3.006	 5.493	 8.850	22.767	35.08408							
0.09000	-2.594	 3.006	 5.509	 8.835	22.767	35.10117							
0.09333	-2.594	 3.006	 5.509	 8.866	22.782	35.11704							
0.09667	-2.579	 2.991	 5.509	 8.850	22.767	35.13474							
0.10000	-2.564	 2.991	 5.478	 8.805	22.752	35.15244							
0.10333	-2.564	 2.976	 5.493	 8.805	22.752	35.16892							
0.10667	-2.564	 2.991	 5.478	 8.820	22.736	35.18113							
0.11000	-2.548	 2.991	 5.463	 8.820	22.706	35.19028							
0.11333	-2.564	 2.991	 5.493	 8.850	22.691	35.19944							
0.11667	-2.594	 2.991	 5.493	 8.866	22.691	35.20798							
0.12000	-2.579	 3.006	 5.493	 8.896	22.675	35.21164							
0.12333	-2.564	 2.991	 5.493	 8.911	22.645	35.21164							
0.12667	-2.564	 2.991	 5.509	 8.896	22.599	35.20920							
0.13000	-2.564	 3.006	 5.509	 8.866	22.538	35.20615							
0.13333	-2.564	 3.021	 5.524	 8.881	22.492	35.20188							
0.13667	-2.564	 3.006	 5.524	 8.881	22.462	35.19516							
0.14000	-2.594	 3.021	 5.509	 8.850	22.431	35.18723							
0.14333	-2.594	 3.021	 5.539	 8.820	22.416	35.18113							
0.14667	-2.579	 3.021	 5.524	 8.835	22.385	35.17807							
0.15000	-2.579	 2.991	 5.524	 8.820	22.370	35.17441							
0.15333	-2.579	 3.006	 5.539	 8.805	22.340	35.16831							
0.15667	-2.533	 2.991	 5.554	 8.789	22.309	35.16404							
0.16000	-2.548	 2.991	 5.524	 8.805	22.263	35.16343							
0.16333	-2.548	 2.991	 5.539	 8.789	22.294	35.16465							
0.16667	-2.533	 3.006	 5.524	 8.774	22.294	35.16404							
0.17000	-2.564	 2.991	 5.539	 8.744	22.324	35.16404							
0.17333	-2.594	 2.976	 5.539	 8.744	22.309	35.16648							
0.17667	-2.594	 2.991	 5.539	 8.728	22.340	35.17319							
0.18000	-2.609	 2.991	 5.539	 8.713	22.309	35.17929							
0.18333	-2.640	 3.006	 5.539	 8.728	22.294	35.18418							
0.18667	-2.609	 3.021	 5.493	 8.759	22.263	35.19028							
0.19000	-2.594	 3.052	 5.509	 8.789	22.279	35.19883							
0.19333	-2.579	 3.037	 5.509	 8.820	22.233	35.20981							
0.19667	-2.548	 3.021	 5.478	 8.835	22.217	35.22019							
0.20000	-2.518	 3.006	 5.509	 8.835	22.156	35.23057							
0.20333	-2.548	 2.991	 5.524	 8.850	22.126	35.24339							
0.20667	-2.533	 2.976	 5.524	 8.835	22.111	35.26048							
0.21000	-2.533	 2.991	 5.524	 8.835	22.126	35.27634							
0.21333	-2.533	 2.991	 5.524	 8.820	22.095	35.28916							
