Data File	C:\Users\user\Documents\OmniSEC Data\THF\2022-12-06\2022-12-06_13;29;42_TP40_01.vdt
Sample ID	TP40
Method File Name	ps conv-0004.vcm
Date Acquired	Dec 06, 2022 - 13:29:42
Solvent	THF
Operator	ADMIN : Administrator
Column Set	2 x PLGel Mixed-B
System	THF
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	40.000
Col. Temp (Deg C)	40.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 4.000	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	34.863

Ret. Vol.	 16.22
Mn - (Daltons)	  9119
Mw - (Daltons)	 15157
Mz - (Daltons)	 22514
Mp - (Daltons)	 14161
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	337.97
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
0.00000	19.990	 3.052	 5.646	 8.774	32.197	35.29771							
0.00333	19.990	 3.052	 5.722	 8.850	32.350	35.23362							
0.00667	19.761	 2.976	 5.417	 8.850	32.197	35.01999							
0.01000	19.684	 2.976	 5.417	 8.774	31.968	34.83077							
0.01333	19.807	 3.021	 5.539	 8.820	32.121	35.01572							
0.01667	19.715	 3.021	 5.509	 8.820	32.090	34.88205							
0.02000	19.654	 3.006	 5.478	 8.820	32.075	34.75631							
0.02333	19.608	 3.021	 5.509	 8.805	32.090	34.67269							
0.02667	19.593	 3.021	 5.539	 8.805	32.182	34.62569							
0.03000	19.578	 3.006	 5.539	 8.805	32.319	34.60433							
0.03333	19.593	 3.006	 5.524	 8.805	32.426	34.59945							
0.03667	19.593	 3.006	 5.493	 8.789	32.517	34.60555							
0.04000	19.623	 3.006	 5.493	 8.789	32.624	34.61654							
0.04333	19.654	 3.006	 5.478	 8.805	32.701	34.62996							
0.04667	19.684	 3.021	 5.478	 8.835	32.777	34.64766							
0.05000	19.715	 3.006	 5.493	 8.835	32.823	34.66780							
0.05333	19.730	 3.006	 5.493	 8.866	32.884	34.68856							
0.05667	19.761	 3.006	 5.478	 8.866	32.914	34.70931							
0.06000	19.761	 3.021	 5.478	 8.866	32.945	34.72884							
0.06333	19.791	 3.021	 5.463	 8.835	32.960	34.74837							
0.06667	19.807	 3.037	 5.448	 8.850	33.021	34.76913							
0.07000	19.791	 3.037	 5.448	 8.850	33.021	34.78927							
0.07333	19.776	 3.021	 5.463	 8.881	33.067	34.80575							
0.07667	19.776	 3.006	 5.463	 8.881	33.097	34.82345							
0.08000	19.761	 3.006	 5.509	 8.881	33.128	34.84298							
0.08333	19.730	 3.006	 5.554	 8.866	33.143	34.86190							
0.08667	19.745	 3.021	 5.554	 8.850	33.189	34.87655							
0.09000	19.745	 3.021	 5.539	 8.850	33.189	34.89120							
0.09333	19.745	 3.037	 5.554	 8.850	33.189	34.90768							
0.09667	19.761	 3.037	 5.524	 8.850	33.189	34.92416							
0.10000	19.791	 3.037	 5.509	 8.866	33.174	34.93881							
0.10333	19.791	 3.021	 5.539	 8.866	33.128	34.95224							
0.10667	19.807	 3.037	 5.539	 8.835	33.113	34.96384							
0.11000	19.807	 3.037	 5.524	 8.850	33.097	34.97299							
0.11333	19.807	 3.037	 5.524	 8.835	33.097	34.98154							
0.11667	19.791	 3.021	 5.509	 8.805	33.097	34.98459							
0.12000	19.791	 3.021	 5.509	 8.789	33.097	34.98520							
0.12333	19.776	 3.006	 5.509	 8.789	33.082	34.98459							
0.12667	19.761	 2.991	 5.539	 8.774	33.097	34.98398							
0.13000	19.761	 2.976	 5.539	 8.774	33.067	34.98032							
0.13333	19.791	 2.991	 5.554	 8.820	33.067	34.97299							
0.13667	19.807	 3.006	 5.539	 8.835	33.052	34.96323							
0.14000	19.822	 3.021	 5.539	 8.850	33.052	34.95468							
0.14333	19.868	 3.021	 5.493	 8.850	33.021	34.94735							
0.14667	19.868	 3.006	 5.493	 8.850	32.991	34.93698							
0.15000	19.852	 2.991	 5.478	 8.835	32.960	34.92782							
0.15333	19.822	 2.991	 5.478	 8.835	32.960	34.91989							
0.15667	19.822	 2.991	 5.448	 8.835	32.929	34.91439							
0.16000	19.807	 2.991	 5.448	 8.850	32.899	34.90768							
0.16333	19.776	 3.006	 5.448	 8.850	32.914	34.90036							
0.16667	19.761	 3.006	 5.432	 8.850	32.914	34.89425							
0.17000	19.791	 3.006	 5.448	 8.835	32.899	34.88998							
0.17333	19.791	 2.991	 5.463	 8.835	32.914	34.88693							
0.17667	19.791	 2.991	 5.478	 8.805	32.929	34.88449							
0.18000	19.807	 2.991	 5.478	 8.820	32.914	34.88205							
0.18333	19.807	 2.991	 5.478	 8.835	32.914	34.87960							
0.18667	19.807	 2.991	 5.493	 8.835	32.914	34.88144							
0.19000	19.807	 3.006	 5.493	 8.835	32.929	34.88510							
0.19333	19.791	 3.006	 5.509	 8.850	32.945	34.88632							
0.19667	19.807	 3.006	 5.493	 8.881	32.975	34.88937							
0.20000	19.807	 3.021	 5.493	 8.866	32.975	34.89730							
0.20333	19.807	 3.006	 5.448	 8.866	33.006	34.90646							
0.20667	19.822	 3.006	 5.509	 8.866	33.006	34.91500							
