Data File	C:\Users\user\Documents\OmniSEC Data\THF\2023-04-13\2023-04-13_19;11;42_TP86_01.vdt
Sample ID	TP86
Method File Name	PS CONV-0003.vcm
Date Acquired	Apr 13, 2023 - 19:11:42
Solvent	THF
Operator	admin : Administrator
Column Set	2 x PLGel Mixed-B
System	THF
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	40.000
Col. Temp (Deg C)	40.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 4.000	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	34.902

Ret. Vol.	 16.09
Mn - (Daltons)	 10713
Mw - (Daltons)	 17691
Mz - (Daltons)	 26034
Mp - (Daltons)	 16597
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	191.61
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
0.00000	26.627	 2.976	 5.493	 8.927	73.473	35.29465							
0.00333	26.475	 2.976	 5.570	 8.850	73.473	35.11155							
0.00667	26.246	 2.976	 5.417	 8.850	73.168	34.83688							
0.01000	26.170	 3.052	 5.493	 8.774	72.939	34.67208							
0.01333	26.307	 2.991	 5.478	 8.835	73.214	34.89853							
0.01667	26.185	 3.006	 5.493	 8.789	73.122	34.74105							
0.02000	26.109	 3.021	 5.448	 8.789	73.046	34.61165							
0.02333	26.063	 3.021	 5.448	 8.759	73.031	34.54390							
0.02667	26.048	 2.991	 5.448	 8.759	73.122	34.52010							
0.03000	26.078	 3.006	 5.432	 8.774	73.199	34.52010							
0.03333	26.109	 2.991	 5.402	 8.789	73.275	34.53291							
0.03667	26.139	 2.991	 5.432	 8.774	73.336	34.55733							
0.04000	26.185	 2.991	 5.448	 8.789	73.443	34.58784							
0.04333	26.215	 3.021	 5.432	 8.774	73.504	34.61776							
0.04667	26.231	 3.006	 5.463	 8.759	73.550	34.64522							
0.05000	26.246	 3.006	 5.448	 8.744	73.595	34.67147							
0.05333	26.246	 2.991	 5.417	 8.744	73.626	34.70138							
0.05667	26.246	 2.991	 5.402	 8.728	73.626	34.73067							
0.06000	26.261	 2.991	 5.402	 8.744	73.611	34.75631							
0.06333	26.261	 3.006	 5.402	 8.759	73.641	34.77828							
0.06667	26.292	 3.021	 5.402	 8.789	73.641	34.80148							
0.07000	26.307	 3.037	 5.432	 8.774	73.672	34.82772							
0.07333	26.353	 3.037	 5.448	 8.789	73.702	34.85153							
0.07667	26.353	 3.021	 5.463	 8.805	73.717	34.86984							
0.08000	26.383	 3.021	 5.463	 8.789	73.733	34.88571							
0.08333	26.383	 3.006	 5.478	 8.789	73.778	34.90524							
0.08667	26.399	 2.991	 5.478	 8.820	73.794	34.92538							
0.09000	26.399	 3.006	 5.448	 8.820	73.824	34.94186							
0.09333	26.414	 3.006	 5.402	 8.805	73.855	34.95529							
0.09667	26.414	 3.006	 5.417	 8.789	73.855	34.96994							
0.10000	26.399	 3.006	 5.417	 8.789	73.840	34.98703							
0.10333	26.399	 3.021	 5.417	 8.774	73.855	35.00412							
0.10667	26.383	 3.006	 5.432	 8.759	73.870	35.01694							
0.11000	26.383	 3.006	 5.432	 8.759	73.840	35.02853							
0.11333	26.368	 2.991	 5.417	 8.774	73.809	35.04196							
0.11667	26.383	 2.991	 5.417	 8.759	73.794	35.05722							
0.12000	26.383	 2.976	 5.417	 8.774	73.778	35.07004							
0.12333	26.399	 2.991	 5.432	 8.774	73.733	35.07919							
0.12667	26.399	 2.991	 5.448	 8.789	73.717	35.08530							
0.13000	26.429	 3.006	 5.448	 8.789	73.733	35.09445							
0.13333	26.444	 3.021	 5.478	 8.805	73.733	35.10605							
0.13667	26.429	 3.052	 5.463	 8.774	73.733	35.11338							
0.14000	26.414	 3.052	 5.463	 8.789	73.717	35.11826							
0.14333	26.414	 3.052	 5.463	 8.789	73.717	35.12558							
0.14667	26.399	 3.037	 5.448	 8.805	73.717	35.13474							
0.15000	26.399	 3.037	 5.417	 8.820	73.733	35.14389							
0.15333	26.429	 3.021	 5.432	 8.835	73.702	35.14878							
0.15667	26.429	 3.006	 5.417	 8.835	73.687	35.15183							
0.16000	26.429	 3.006	 5.448	 8.805	73.672	35.15793							
0.16333	26.444	 3.006	 5.463	 8.805	73.641	35.16648							
0.16667	26.429	 3.006	 5.478	 8.774	73.611	35.17197							
0.17000	26.414	 3.006	 5.478	 8.789	73.611	35.17380							
0.17333	26.399	 3.021	 5.493	 8.774	73.595	35.17563							
0.17667	26.429	 3.037	 5.493	 8.789	73.611	35.18052							
0.18000	26.444	 3.052	 5.509	 8.774	73.611	35.18601							
0.18333	26.460	 3.037	 5.493	 8.759	73.611	35.18784							
0.18667	26.460	 3.021	 5.493	 8.744	73.611	35.18662							
0.19000	26.475	 3.021	 5.493	 8.774	73.595	35.18479							
0.19333	26.444	 3.006	 5.463	 8.774	73.595	35.18418							
0.19667	26.414	 2.991	 5.448	 8.774	73.580	35.18235							
0.20000	26.399	 2.991	 5.448	 8.805	73.550	35.17563							
0.20333	26.383	 2.991	 5.417	 8.789	73.519	35.16892							
0.20667	26.383	 2.991	 5.417	 8.774	73.519	35.16953							
0.21000	26.399	 2.991	 5.448	 8.774	73.519	35.17441							
0.21333	26.399	 2.991	 5.417	 8.774	73.519	35.17746							
0.21667	26.414	 2.991	 5.432	 8.774	73.550	35.17868							
0.22000	26.444	 2.991	 5.432	 8.789	73.534	35.18113							
0.22333	26.460	 2.976	 5.417	 8.789	73.534	35.18601							
0.22667	26.444	 2.976	 5.387	 8.789	73.504	35.19089							
0.23000	26.460	 2.991	 5.402	 8.805	73.489	35.19272							
0.23333	26.460	 2.991	 5.402	 8.789	73.458	35.19150							
0.23667	26.444	 2.991	 5.417	 8.789	73.473	35.19333							
0.24000	26.460	 3.006	 5.402	 8.789	73.473	35.20005							
0.24333	26.460	 3.006	 5.417	 8.774	73.458	35.20432							
0.24667	26.444	 3.006	 5.432	 8.759	73.458	35.20493							
0.25000	26.460	 3.006	 5.417	 8.759	73.443	35.20615							
0.25333	26.444	 3.006	 5.417	 8.774	73.428	35.21225							
0.25667	26.414	 2.991	 5.448	 8.789	73.428	35.21714							
0.26000	26.429	 2.991	 5.448	 8.789	73.458	35.21958							
0.26333	26.444	 2.976	 5.463	 8.805	73.443	35.21958							
0.26667	26.429	 2.976	 5.463	 8.805	73.443	35.22141							
0.27000	26.444	 2.976	 5.478	 8.805	73.458	35.22630							
0.27333	26.475	 2.976	 5.478	 8.789	73.443	35.23118							
0.27667	26.460	 2.976	 5.463	 8.805	73.412	35.23118							
0.28000	26.460	 2.976	 5.448	 8.789	73.428	35.23057							
0.28333	26.444	 2.976	 5.448	 8.805	73.443	35.23301							
0.28667	26.444	 2.991	 5.432	 8.805	73.443	35.23789							
0.29000	26.414	 3.006	 5.417	 8.805	73.473	35.24033							
0.29333	26.414	 3.021	 5.448	 8.820	73.504	35.24033							
0.29667	26.414	 3.021	 5.463	 8.820	73.473	35.23972							
0.30000	26.414	 3.021	 5.448	 8.820	73.473	35.24461							
0.30333	26.414	 3.006	 5.478	 8.805	73.473	35.24949							
0.30667	26.429	 3.006	 5.478	 8.805	73.489	35.25071							
0.31000	26.444	 3.006	 5.463	 8.805	73.473	35.24949							
0.31333	26.429	 3.006	 5.432	 8.820	73.489	35.25132							
0.31667	26.429	 3.021	 5.463	 8.789	73.489	35.25437							
0.32000	26.429	 3.037	 5.448	 8.774	73.504	35.25498							
0.32333	26.429	 3.021	 5.448	 8.774	73.489	35.25254							
0.32667	26.414	 3.006	 5.463	 8.759	73.473	35.25071							
0.33000	26.399	 3.021	 5.463	 8.728	73.473	35.25193							
0.33333	26.414	 3.006	 5.463	 8.744	73.473	35.25498							
0.33667	26.414	 2.991	 5.448	 8.789	73.458	35.25559							
0.34000	26.399	 2.991	 5.463	 8.789	73.443	35.25498							
0.34333	26.399	 2.991	 5.463	 8.789	73.458	35.25498							
0.34667	26.429	 2.991	 5.463	 8.805	73.473	35.25742							
0.35000	26.429	 2.991	 5.463	 8.789	73.489	35.25986							
0.35333	26.444	 2.991	 5.478	 8.744	73.489	35.25986							
0.35667	26.429	 2.991	 5.478	 8.759	73.473	35.25742							
0.36000	26.444	 2.991	 5.463	 8.759	73.443	35.25681							
0.36333	26.444	 2.976	 5.463	 8.759	73.412	35.26048							
0.36667	26.429	 2.991	 5.463	 8.789	73.397	35.26170							
0.37000	26.414	 3.006	 5.432	 8.805	73.397	35.25925							
0.37333	26.444	 3.021	 5.432	 8.789	73.366	35.25742							
0.37667	26.429	 3.037	 5.432	 8.789	73.382	35.25986							
0.38000	26.429	 3.021	 5.448	 8.789	73.412	35.26231							
0.38333	26.429	 3.006	 5.417	 8.759	73.397	35.26231							
0.38667	26.429	 2.991	 5.432	 8.759	73.351	35.25986							
0.39000	26.414	 2.991	 5.448	 8.759	73.367	35.25864							
0.39333	26.399	 2.976	 5.448	 8.774	73.367	35.26048							
0.39667	26.399	 3.006	 5.417	 8.774	73.367	35.26292							
0.40000	26.429	 3.006	 5.448	 8.805	73.351	35.26109							
0.40333	26.429	 3.006	 5.432	 8.789	73.366	35.25864							
0.40667	26.444	 2.991	 5.417	 8.774	73.382	35.25925							
0.41000	26.475	 2.991	 5.417	 8.759	73.382	35.26353							
0.41333	26.490	 2.976	 5.432	 8.789	73.367	35.26353							
0.41667	26.475	 2.991	 5.417	 8.774	73.397	35.26048							
0.42000	26.460	 2.991	 5.432	 8.805	73.412	35.25925							
0.42333	26.460	 3.006	 5.417	 8.805	73.428	35.26048							
0.42667	26.460	 3.021	 5.417	 8.805	73.428	35.26170							
0.43000	26.444	 3.021	 5.402	 8.744	73.443	35.25986							
0.43333	26.429	 3.021	 5.387	 8.728	73.412	35.25742							
0.43667	26.429	 3.037	 5.371	 8.728	73.382	35.25620							
0.44000	26.429	 3.021	 5.387	 8.744	73.351	35.25986							
0.44333	26.444	 3.006	 5.402	 8.744	73.366	35.25986							
0.44667	26.429	 3.006	 5.417	 8.774	73.397	35.25681							
0.45000	26.444	 2.991	 5.448	 8.805	73.443	35.25254							
0.45333	26.444	 2.976	 5.478	 8.820	73.473	35.25254							
0.45667	26.429	 2.976	 5.478	 8.835	73.504	35.25376							
0.46000	26.429	 2.976	 5.463	 8.850	73.504	35.25315							
0.46333	26.444	 2.976	 5.478	 8.866	73.458	35.25010							
0.46667	26.444	 2.991	 5.493	 8.866	73.412	35.24827							
0.47000	26.475	 3.006	 5.478	 8.835	73.397	35.24949							
0.47333	26.475	 3.021	 5.463	 8.805	73.382	35.25132							
0.47667	26.444	 3.021	 5.448	 8.820	73.367	35.24949							
0.48000	26.429	 3.037	 5.432	 8.820	73.367	35.24644							
0.48333	26.414	 3.037	 5.417	 8.805	73.382	35.24766							
0.48667	26.383	 3.037	 5.432	 8.805	73.412	35.25132							
0.49000	26.399	 3.021	 5.432	 8.805	73.397	35.25193							
0.49333	26.399	 3.021	 5.432	 8.774	73.382	35.24949							
