Data File	C:\Users\user\Documents\OmniSEC Data\THF\2023-01-17\2023-01-18_03;52;05_TP55_01.vdt
Sample ID	TP55
Method File Name	ps conv-0004.vcm
Date Acquired	Jan 18, 2023 - 03:52:05
Solvent	THF
Operator	admin : Administrator
Column Set	2 x PLGel Mixed-B
System	THF
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	40.000
Col. Temp (Deg C)	40.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 4.000	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	35.043

Ret. Vol.	 16.07
Mn - (Daltons)	 10205
Mw - (Daltons)	 17195
Mz - (Daltons)	 25974
Mp - (Daltons)	 16364
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	253.44
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
0.00000	 2.670	 2.976	 5.570	 9.079	41.200	35.45335							
0.00333	 2.670	 3.052	 5.722	 9.079	41.276	35.39231							
0.00667	 2.441	 2.976	 5.570	 9.079	41.124	35.21531							
0.01000	 2.289	 2.976	 5.570	 8.927	40.971	35.06882							
0.01333	 2.457	 2.991	 5.615	 9.018	41.108	35.22141							
0.01667	 2.380	 3.006	 5.615	 9.003	41.078	35.11643							
0.02000	 2.289	 2.991	 5.570	 8.972	41.063	35.01877							
0.02333	 2.213	 2.991	 5.600	 8.911	41.078	34.95041							
0.02667	 2.197	 2.991	 5.615	 8.911	41.139	34.90829							
0.03000	 2.213	 2.991	 5.585	 8.942	41.215	34.88632							
0.03333	 2.213	 2.991	 5.615	 8.957	41.307	34.87655							
0.03667	 2.243	 2.991	 5.631	 8.988	41.353	34.87350							
0.04000	 2.289	 2.991	 5.600	 9.033	41.398	34.87777							
0.04333	 2.289	 2.991	 5.585	 9.033	41.475	34.88754							
0.04667	 2.289	 3.006	 5.570	 8.988	41.505	34.89975							
0.05000	 2.274	 3.021	 5.554	 8.972	41.536	34.91256							
0.05333	 2.258	 3.021	 5.539	 8.942	41.581	34.92477							
0.05667	 2.258	 3.037	 5.554	 8.911	41.627	34.93942							
0.06000	 2.274	 3.037	 5.554	 8.911	41.643	34.95468							
0.06333	 2.304	 3.021	 5.585	 8.911	41.688	34.96994							
0.06667	 2.335	 2.991	 5.570	 8.911	41.734	34.98398							
0.07000	 2.350	 3.006	 5.600	 8.927	41.765	34.99863							
0.07333	 2.350	 3.006	 5.585	 8.942	41.795	35.01144							
0.07667	 2.365	 3.021	 5.585	 8.927	41.810	35.02609							
0.08000	 2.335	 3.021	 5.585	 8.942	41.826	35.03891							
0.08333	 2.319	 3.037	 5.600	 8.927	41.826	35.05173							
0.08667	 2.335	 3.037	 5.554	 8.927	41.826	35.06393							
0.09000	 2.350	 3.037	 5.554	 8.927	41.810	35.07736							
0.09333	 2.365	 3.021	 5.585	 8.927	41.841	35.08835							
0.09667	 2.365	 3.037	 5.585	 8.911	41.841	35.09812							
0.10000	 2.380	 3.021	 5.585	 8.911	41.795	35.10727							
0.10333	 2.365	 3.021	 5.600	 8.866	41.795	35.11521							
0.10667	 2.396	 3.021	 5.600	 8.850	41.795	35.12314							
0.11000	 2.396	 3.021	 5.554	 8.850	41.749	35.12986							
0.11333	 2.411	 3.021	 5.539	 8.866	41.734	35.13352							
0.11667	 2.426	 3.037	 5.509	 8.850	41.749	35.13474							
0.12000	 2.426	 3.021	 5.509	 8.896	41.719	35.13413							
0.12333	 2.411	 3.021	 5.493	 8.896	41.719	35.12864							
0.12667	 2.396	 3.037	 5.509	 8.896	41.719	35.11887							
0.13000	 2.365	 3.021	 5.524	 8.896	41.719	35.10666							
0.13333	 2.335	 3.006	 5.539	 8.911	41.688	35.09262							
0.13667	 2.335	 3.021	 5.554	 8.911	41.704	35.07737							
0.14000	 2.319	 3.006	 5.570	 8.927	41.688	35.06027							
0.14333	 2.304	 3.006	 5.554	 8.957	41.688	35.04196							
0.14667	 2.319	 3.021	 5.554	 8.957	41.643	35.02243							
0.15000	 2.319	 3.021	 5.570	 8.957	41.673	35.00290							
0.15333	 2.289	 3.006	 5.570	 8.957	41.658	34.98337							
0.15667	 2.289	 3.006	 5.570	 8.942	41.643	34.96261							
0.16000	 2.304	 3.006	 5.600	 8.957	41.643	34.94186							
0.16333	 2.304	 3.006	 5.600	 8.942	41.658	34.92355							
0.16667	 2.289	 3.006	 5.585	 8.942	41.673	34.90646							
0.17000	 2.304	 3.021	 5.600	 8.927	41.688	34.89120							
0.17333	 2.304	 3.037	 5.600	 8.957	41.734	34.87838							
0.17667	 2.274	 3.037	 5.585	 8.957	41.765	34.86740							
0.18000	 2.243	 3.021	 5.585	 8.957	41.795	34.85885							
0.18333	 2.228	 3.037	 5.600	 8.942	41.795	34.85275							
0.18667	 2.228	 3.037	 5.585	 8.942	41.841	34.84787							
0.19000	 2.197	 3.021	 5.585	 8.927	41.841	34.84542							
0.19333	 2.197	 3.006	 5.570	 8.896	41.841	34.84542							
0.19667	 2.213	 3.006	 5.570	 8.896	41.871	34.84848							
0.20000	 2.243	 2.991	 5.570	 8.942	41.887	34.85336							
0.20333	 2.243	 2.991	 5.554	 8.927	41.856	34.85885							
0.20667	 2.304	 3.006	 5.585	 8.911	41.871	34.86679							
0.21000	 2.335	 3.021	 5.600	 8.911	41.871	34.87960							
0.21333	 2.365	 3.037	 5.615	 8.911	41.871	34.89486							
0.21667	 2.365	 3.037	 5.600	 8.881	41.871	34.91012							
0.22000	 2.350	 3.037	 5.600	 8.896	41.902	34.92721							
0.22333	 2.304	 3.021	 5.554	 8.911	41.871	34.94491							
0.22667	 2.304	 3.021	 5.524	 8.911	41.871	34.96384							
0.23000	 2.289	 3.006	 5.509	 8.911	41.871	34.98032							
0.23333	 2.319	 3.021	 5.509	 8.911	41.856	34.99619							
0.23667	 2.335	 3.006	 5.509	 8.896	41.826	35.01205							
0.24000	 2.365	 3.006	 5.539	 8.911	41.871	35.02792							
0.24333	 2.396	 2.991	 5.570	 8.896	41.856	35.04135							
0.24667	 2.396	 2.991	 5.570	 8.911	41.826	35.05539							
0.25000	 2.396	 2.976	 5.539	 8.911	41.841	35.06882							
0.25333	 2.426	 2.976	 5.570	 8.942	41.841	35.08286							
0.25667	 2.441	 2.976	 5.570	 8.927	41.795	35.09690							
0.26000	 2.441	 2.991	 5.570	 8.927	41.780	35.10971							
0.26333	 2.472	 3.006	 5.570	 8.911	41.765	35.12131							
0.26667	 2.487	 3.006	 5.585	 8.911	41.719	35.13352							
0.27000	 2.487	 3.006	 5.570	 8.896	41.734	35.14573							
0.27333	 2.472	 3.021	 5.570	 8.866	41.734	35.15915							
0.27667	 2.457	 3.021	 5.570	 8.866	41.734	35.17258							
0.28000	 2.457	 3.021	 5.554	 8.881	41.749	35.18662							
0.28333	 2.457	 3.037	 5.585	 8.866	41.749	35.20188							
0.28667	 2.472	 3.052	 5.585	 8.866	41.719	35.21775							
0.29000	 2.472	 3.037	 5.570	 8.911	41.704	35.23118							
0.29333	 2.503	 3.037	 5.585	 8.911	41.643	35.24400							
0.29667	 2.518	 3.021	 5.600	 8.896	41.581	35.25620							
0.30000	 2.533	 3.021	 5.570	 8.911	41.566	35.26902							
0.30333	 2.518	 3.006	 5.570	 8.881	41.520	35.28062							
0.30667	 2.518	 3.021	 5.554	 8.866	41.475	35.29221							
0.31000	 2.518	 3.021	 5.509	 8.866	41.475	35.30198							
0.31333	 2.518	 3.037	 5.524	 8.896	41.459	35.31175							
0.31667	 2.503	 3.037	 5.539	 8.881	41.444	35.31968							
0.32000	 2.518	 3.037	 5.509	 8.911	41.429	35.32640							
0.32333	 2.548	 3.021	 5.509	 8.911	41.414	35.33250							
0.32667	 2.518	 3.006	 5.524	 8.911	41.398	35.33860							
0.33000	 2.518	 2.991	 5.478	 8.911	41.383	35.34532							
0.33333	 2.518	 2.991	 5.478	 8.911	41.337	35.35325							
